prev_Asl,prev_Ash,beta,epsilon,psi,sigma,nu,mu,rho,eta,kappa,notifiedprev
0.000849068,0.013701695,0.225586509,0.370358018,0.312167447,77.1992531,1.259609342,87.64597067,41.79808022,0.441801681,1,0.38
0.009008694,0.00710059,0.428359384,0.096738777,0.296308511,48.45821317,3.563566517,84.94915541,58.82555126,0.440256784,1,0.38
0.013448476,0.005426672,0.382743109,0.221307796,0.295988757,114.2409643,2.855621977,173.7984323,52.4188827,0.438394652,1,0.38
0.003873888,0.011775965,0.25695213,0.284956323,0.310978542,84.70948593,1.574860641,68.22512674,51.75714881,0.44131484,1,0.38
0.006753864,0.010787839,0.276429614,0.390691782,0.230999601,115.9078817,1.972963164,158.4800405,52.38279678,0.444481635,1,0.38
0.012186568,0.004953511,0.359604096,0.172569569,0.299261224,82.73451049,2.642977624,67.15905393,46.98256246,0.439892908,1,0.38
0.008214087,0.019326691,0.159421806,0.793861414,0.128031989,78.84637874,0.84555211,200.8400777,56.97627542,0.45464335,1,0.38
0.009726184,0.005256606,0.517910304,0.289869865,0.322463885,83.42771566,4.391507944,118.6849643,60.06707465,0.437876296,1,0.38
0.010980104,0.006787074,0.352913571,0.271475951,0.238246643,96.20131528,2.861942802,52.97689481,59.14339327,0.442039767,1,0.38
0.009445413,0.017129015,0.180721213,0.570724094,0.135611644,70.48132006,1.066178698,31.73492758,46.03474382,0.457764407,1,0.38
0.021993069,0.002160024,0.399045444,0.499152259,0.245507672,70.22894063,3.529939995,196.323352,61.67253897,0.439925781,1,0.38
0.0040984,0.010484526,0.279263907,0.359827063,0.278228188,59.821418,1.949668216,165.2780642,63.76758206,0.440090471,1,0.38
0.007345771,0.010084487,0.267795027,0.294668517,0.305521588,57.15789182,1.726917103,132.9121674,48.71783312,0.44397555,1,0.38
0.007717091,0.015264251,0.164319188,0.714261227,0.178505726,83.07998843,0.800940977,58.77526724,50.60122084,0.454033637,1,0.38
0.006870228,0.008382901,0.36281955,0.571663632,0.268034555,70.88603961,3.082929359,81.02902745,57.16092372,0.439520917,1,0.38
0.013537635,0.004099751,0.389977252,0.470252945,0.290568252,94.70521925,3.162377792,123.4669655,45.51667463,0.441710699,1,0.38
0.00039832,0.015658058,0.215521615,0.42142257,0.301651054,96.43655959,1.191269393,165.2565473,60.15773632,0.444166063,1,0.38
0.017949953,0.004455591,0.311860198,0.439318051,0.317498562,48.6081462,2.571603313,14.1762676,49.95613085,0.44301614,1,0.38
0.007640718,0.009723565,0.29167298,0.63263076,0.266438838,71.71841253,2.236785599,77.98116065,61.69741253,0.441590545,1,0.38
0.005121008,0.013990726,0.263184932,0.653712978,0.200657994,66.86272223,2.068856374,153.9426859,57.59014138,0.445787184,1,0.38
0.012577514,0.008512787,0.269638037,0.502876985,0.232963005,65.23046399,1.996865437,89.73759902,58.56828332,0.444177434,1,0.38
0.012709099,0.00524823,0.339105326,0.582450405,0.325810035,92.28209826,2.500158242,137.8634483,54.68098098,0.437955883,1,0.38
0.010994519,0.008372058,0.321193243,0.385932235,0.221094278,91.01154635,2.524435874,87.19443659,54.77274616,0.442485083,1,0.38
0.020732907,0.00283954,0.370948329,0.402282412,0.242538235,51.04815051,3.223380338,158.9086343,51.17902934,0.440446743,1,0.38
0.019579242,0.004036178,0.366402763,0.084263521,0.25062304,52.32049298,2.918879953,103.3973426,52.35330606,0.443100773,1,0.38
0.007710909,0.01530611,0.174551024,0.774659932,0.109591219,68.33817522,0.979013609,134.9424108,50.58944184,0.458343623,1,0.38
0.006619396,0.012599621,0.267259935,0.278886837,0.213784953,85.16876244,1.922298319,134.3760832,56.5965038,0.442773193,1,0.38
0.007375955,0.004950069,0.458146381,0.244312927,0.326098701,58.69346844,3.699097544,225.7384671,51.81845161,0.436065094,1,0.38
0.009429535,0.004624813,0.37462804,0.495710658,0.400215754,85.53374877,2.599328731,49.91976315,54.78905687,0.432555725,1,0.38
0.00794558,0.007841085,0.303774364,0.488121215,0.314480603,76.00718554,2.095666467,139.6493128,57.90845772,0.438765467,1,0.38
0.007345613,0.00928196,0.308292643,0.483037667,0.277411309,69.00148469,2.34222925,57.92480186,50.62836578,0.439706896,1,0.38
0.009029397,0.010249683,0.300976599,0.305119596,0.244805812,59.02732313,2.274832794,120.4416788,53.91299603,0.445225611,1,0.38
0.012143438,0.007238575,0.324551699,0.434736205,0.278287899,84.34542532,2.449112764,133.6760691,42.56102347,0.439523414,1,0.38
0.00929055,0.009225556,0.30260465,0.428253463,0.252733235,49.92741269,2.366712544,92.607038,52.45658551,0.443060464,1,0.38
0.013756232,0.008378554,0.280404318,0.549627449,0.181408988,81.37310707,2.240391252,102.1122167,49.05989457,0.448123652,1,0.38
0.01174044,0.009393637,0.254505884,0.64851835,0.194298418,101.2333223,1.852135603,133.2630115,36.38140917,0.446971309,1,0.38
0.012008884,0.007459865,0.296530569,0.411943716,0.205571422,65.31212024,2.327716176,116.7342058,51.72792263,0.442400211,1,0.38
0.010893061,0.008558902,0.283255978,0.130646217,0.219500142,68.75292892,2.032882026,72.02553106,45.07905596,0.445632316,1,0.38
0.01019402,0.006965204,0.395361501,0.203354703,0.287586955,87.45663398,3.095476973,90.14038762,54.00597663,0.437642554,1,0.38
0.005891153,0.014045199,0.235567221,0.618794578,0.195855194,74.90854836,1.669324421,58.13282692,64.90238019,0.447661173,1,0.38
0.012178768,0.010424704,0.242254144,0.098317365,0.221655149,66.11615682,1.583365022,30.49220991,49.96889858,0.450512048,1,0.38
0.002022415,0.010508344,0.287756733,0.498346052,0.321297773,104.9953636,1.926199831,219.3566085,54.88480537,0.439827257,1,0.38
0.009520342,0.007481429,0.297285395,0.128925883,0.245501891,62.26829238,2.120898509,219.8485538,48.35124716,0.441962777,1,0.38
0.008627794,0.009958964,0.235313652,0.505817169,0.274857193,130.7588966,1.420318777,124.8507061,47.35286874,0.441577478,1,0.38
0.00978987,0.005130321,0.362359175,0.522463323,0.362049346,79.59175511,2.838568593,25.52581179,50.63326839,0.438108263,1,0.38
0.010385172,0.010646067,0.227790537,0.387843129,0.185070074,66.64736404,1.563248269,110.9259012,52.01699944,0.449686242,1,0.38
0.013171409,0.012082445,0.220019907,0.674991346,0.158095604,75.39026873,1.564506242,41.8322041,50.66165718,0.453280763,1,0.38
0.00268454,0.023277283,0.157640368,0.787613827,0.179114747,35.86839335,0.822077269,201.1525286,44.63945426,0.450527674,1,0.38
0.008160188,0.008170404,0.265343461,0.313008239,0.222310092,71.34400166,1.862448465,90.60803336,52.53460359,0.447548643,1,0.38
0.010753085,0.007729956,0.336673106,0.076131032,0.250080541,82.2329247,2.464086835,101.445906,50.01691844,0.44254582,1,0.38
0.011213666,0.005487291,0.385978297,0.563119364,0.235291255,92.84107674,3.511728028,34.54218804,57.65162022,0.441143445,1,0.38
0.007036867,0.012408382,0.246654569,0.313582959,0.199243076,121.1344373,1.700835708,166.2467087,53.64590563,0.448832817,1,0.38
0.013126161,0.005806428,0.327278686,0.434837474,0.245851811,107.1891912,2.506580074,165.8106497,59.78858383,0.44254264,1,0.38
0.005789773,0.012515964,0.274261532,0.648381531,0.326295642,67.48235519,1.891124537,147.1762977,57.29577815,0.437604712,1,0.38
0.007546024,0.012826905,0.205239824,0.444194302,0.214005249,33.71280689,1.309021657,156.4758891,57.25087089,0.449593095,1,0.38
0.006580563,0.012420105,0.250158157,0.371560272,0.207747436,90.64754631,1.730254308,207.4896931,53.88282459,0.448605024,1,0.38
0.004897227,0.012227576,0.274263939,0.667607013,0.276209905,64.87390391,2.055399493,84.99515265,42.2675509,0.444534247,1,0.38
0.010448414,0.011584683,0.196827067,0.457321386,0.17466422,78.39016491,1.201727389,36.97994938,57.86753679,0.450811889,1,0.38
0.008085559,0.011624536,0.260585514,0.332401321,0.226653566,97.72933369,1.800380615,227.980124,52.73223597,0.446242928,1,0.38
0.01491973,0.010506866,0.241204924,0.653454688,0.163985466,71.92713773,1.805558769,111.3833721,55.19081161,0.45080621,1,0.38
0.007561518,0.007962471,0.328303227,0.599156186,0.296563149,42.76568929,2.700765744,110.7878089,59.4822306,0.440977052,1,0.38
0.006959352,0.006709816,0.4276014,0.488743375,0.281388177,46.44511016,4.057208152,54.79839337,42.25109255,0.441404602,1,0.38
0.009372374,0.007890305,0.309488448,0.30972778,0.318001869,91.461366,2.140444796,43.62513848,58.31664158,0.4415627,1,0.38
0.008347827,0.012179057,0.234394292,0.56815745,0.172406529,86.26890972,1.700162866,133.5069843,54.59659979,0.45105758,1,0.38
0.012590533,0.008254962,0.29888258,0.539337161,0.204881302,102.5877247,2.418523075,34.4938075,47.70777331,0.446293012,1,0.38
0.012992809,0.005312433,0.319731425,0.549136882,0.284057898,62.78498188,2.451881324,280.7504106,47.7769901,0.437452854,1,0.38
0.01491973,0.010506866,0.241204924,0.653454688,0.163985466,71.92713773,1.805558769,111.3833721,55.19081161,0.45080621,1,0.38
0.011546818,0.011409138,0.174966284,0.429040302,0.13306043,87.08767388,0.946534729,277.4762738,54.25413402,0.454793718,1,0.38
0.0112105,0.009866534,0.24691181,0.49126665,0.187039145,90.38404686,1.762927158,137.1849635,45.14316393,0.450336372,1,0.38
0.015856462,0.003015492,0.408167752,0.51097093,0.287082808,106.2001771,3.435763118,56.14880212,54.11166938,0.441395077,1,0.38
0.002959884,0.011203783,0.291358991,0.535467011,0.25334662,90.52136674,2.186205675,170.0461688,52.28457901,0.443665345,1,0.38
0.006265171,0.012841577,0.207785699,0.698646601,0.216424519,87.17863676,1.261110142,164.2732629,49.33164535,0.445224891,1,0.38
0.014790768,0.005071584,0.36201997,0.472861741,0.24418891,84.28998888,3.080298744,56.99831829,48.38528991,0.441992684,1,0.38
0.013707956,0.005824005,0.339552838,0.544092492,0.258808631,123.1167516,2.705963148,126.7475577,51.58524629,0.440467727,1,0.38
0.00782973,0.007431258,0.250400712,0.696129558,0.327638758,49.66125408,1.700655121,23.65940634,48.31327351,0.440067447,1,0.38
0.007876108,0.009848147,0.317064876,0.509118859,0.208423739,76.7353104,2.617888511,130.6607598,56.03712176,0.446527621,1,0.38
0.011677389,0.011726427,0.215938148,0.372507678,0.172940539,95.49567051,1.362505935,242.920828,56.51124796,0.451804827,1,0.38
0.012628734,0.014981662,0.176742042,0.475853971,0.113571581,72.89311278,1.017775304,37.90651792,54.80502367,0.459761957,1,0.38
0.002191951,0.012841176,0.256719468,0.516470552,0.316981755,77.28637897,1.627497913,161.9973886,57.83464414,0.440400124,1,0.38
0.012617096,0.010294567,0.226365272,0.498074002,0.202538933,77.26984789,1.49015656,82.61665055,43.89861127,0.446919045,1,0.38
0.008988302,0.008959136,0.263117112,0.364643099,0.241129983,84.47392198,1.824102645,78.00473293,53.54591849,0.44423565,1,0.38
0.007951124,0.010330218,0.259838373,0.183056933,0.225493152,78.1642511,1.744710709,168.0114583,57.37053862,0.447460888,1,0.38
0.011248611,0.010439602,0.226514538,0.232270023,0.228320925,88.59897391,1.367440382,256.5153331,57.90213164,0.446656034,1,0.38
0.014185012,0.012020509,0.18258913,0.572593643,0.140613936,64.29705367,1.055010963,84.84879536,53.82555385,0.455758477,1,0.38
0.008825897,0.012715711,0.209247939,0.189587921,0.177041993,84.48044453,1.277590786,39.38073471,61.78603121,0.452265793,1,0.38
0.006032688,0.00815227,0.281460724,0.610748241,0.313635831,49.85693675,2.029521848,74.74818152,46.01641968,0.440207029,1,0.38
0.012639933,0.006189024,0.348665765,0.534310758,0.254290481,102.2452668,2.835464328,183.8468367,53.82741896,0.441395575,1,0.38
0.006393798,0.014354081,0.199174147,0.329904287,0.17157094,99.41820823,1.178337774,174.2365035,51.73788982,0.45212462,1,0.38
0.007561518,0.007962471,0.328303227,0.599156186,0.296563149,42.76568929,2.700765744,110.7878089,59.4822306,0.440977052,1,0.38
0.008405238,0.014639817,0.182251161,0.440792881,0.162655395,82.16907543,1.036595831,38.62142139,47.74503707,0.456236997,1,0.38
0.015500692,0.005365423,0.352835774,0.390565661,0.238292916,72.85449444,2.87950068,177.5635458,61.41933797,0.439003743,1,0.38
0.009333431,0.008228583,0.36559753,0.181587913,0.250496079,111.4594326,2.819074168,92.6514583,58.236067,0.443204782,1,0.38
0.011477168,0.010919357,0.256775522,0.381699782,0.21515211,73.9969944,1.841476045,127.4785583,49.96049586,0.447385479,1,0.38
0.010172794,0.00820081,0.301355127,0.028484124,0.273876088,112.1627706,1.948628965,123.6935803,59.14131264,0.441820019,1,0.38
0.009192992,0.009160571,0.271226405,0.07854856,0.215464869,58.45904299,1.88411619,199.0575533,54.18027445,0.447190719,1,0.38
0.008015833,0.007486137,0.303393788,0.245733062,0.337342207,54.74078624,1.980241773,66.83421593,62.25802019,0.435498006,1,0.38
0.014847829,0.004604204,0.453399236,0.297015072,0.217037323,90.65050088,4.03533051,357.6173943,51.6480296,0.439728372,1,0.38
0.010464687,0.007113316,0.278263282,0.635930127,0.325850678,58.25783004,1.888502769,85.89059624,52.78555354,0.439341193,1,0.38
0.001644729,0.012273652,0.303268798,0.370639736,0.274835098,61.40469074,2.234964382,166.6218034,44.82915465,0.443320704,1,0.38
0.011587972,0.007956832,0.3259574,0.547492511,0.240685567,82.4972749,2.644534093,88.15100402,45.93051835,0.443926763,1,0.38
0.005269892,0.010034457,0.298880824,0.603709255,0.285852225,50.31865391,2.312172559,104.7483983,48.8953295,0.440666772,1,0.38
0.000989946,0.009686218,0.380483245,0.51745954,0.310365413,96.7462165,3.068514964,54.33906042,44.53639429,0.442266914,1,0.38
0.009819348,0.010350256,0.279039955,0.205168188,0.230715528,82.07798839,1.961943541,136.8088797,55.06905994,0.446607348,1,0.38
0.008229421,0.01664409,0.180977727,0.77960109,0.177793639,88.03349297,1.034653504,171.3443745,54.37162405,0.452441191,1,0.38
0.009008694,0.00710059,0.428359384,0.096738777,0.296308511,48.45821317,3.563566517,84.94915541,58.82555126,0.440256784,1,0.38
0.013579809,0.007229064,0.292253776,0.110378604,0.244701009,76.15710292,2.080516753,39.55038356,45.93808556,0.444965149,1,0.38
0.017848114,0.004884677,0.272376882,0.684058905,0.237783567,72.66403352,2.030669956,118.1597974,48.56898929,0.445335335,1,0.38
0.007899552,0.006710585,0.385598863,0.221909913,0.309147236,70.63246867,3.077672039,42.6431262,52.04530058,0.442722643,1,0.38
0.006033073,0.011315463,0.25115345,0.668593697,0.276993732,77.56740264,1.718780123,136.8870511,48.31384121,0.441909516,1,0.38
0.006756965,0.011256506,0.237766753,0.586547645,0.241209646,79.09263806,1.620394261,168.0390161,43.81116682,0.444707181,1,0.38
0.005719357,0.012386417,0.254791374,0.305968816,0.243985346,67.51732549,1.711285725,223.1053829,48.30431216,0.445236932,1,0.38
0.00537231,0.007050095,0.335309381,0.56727089,0.341455161,84.65031131,2.494636169,45.83160568,47.41869385,0.440282858,1,0.38
0.002679841,0.009883833,0.372503559,0.059446855,0.268955905,74.96830508,2.836252749,151.6586097,57.09162603,0.439888654,1,0.38
0.009590442,0.008947846,0.301025446,0.387012845,0.224539458,128.1718033,2.304183856,46.67116796,67.36977612,0.444319265,1,0.38
0.006835916,0.015341161,0.178955355,0.384000401,0.19339285,85.04895257,0.952936889,252.7820485,46.04631176,0.453040883,1,0.38
0.018861118,0.001685739,0.365520268,0.587642962,0.286464092,77.68204905,3.056904721,57.94131284,58.89641394,0.438224362,1,0.38
0.003727382,0.008334025,0.3540344,0.21589419,0.323058055,99.77633944,2.472467989,257.0666698,72.25752384,0.439554744,1,0.38
0.007595865,0.014433696,0.221634758,0.300788841,0.150223527,65.26183311,1.485866488,101.6494318,57.488457,0.455438534,1,0.38
0.001941604,0.011199069,0.328143929,0.589723963,0.302739561,60.76603,2.678620564,29.83528208,59.50839103,0.438399812,1,0.38
0.016781922,0.00386637,0.376102088,0.532895194,0.273310421,87.89843878,3.163652577,70.45351198,44.56430579,0.439694749,1,0.38
0.018431781,0.005937441,0.292707048,0.144634433,0.244170669,105.3020163,2.013018474,90.51167779,48.48490311,0.441763556,1,0.38
0.009361213,0.008856925,0.327145243,0.415935149,0.237199884,98.10049458,2.660450039,30.97631574,58.47715579,0.443850734,1,0.38
0.009461565,0.012525638,0.198828381,0.646957944,0.187365924,68.45484675,1.21481156,95.42979388,44.04635398,0.45052515,1,0.38
0.006919482,0.009540024,0.279426122,0.548720476,0.251076364,72.90201096,2.083127224,76.74374477,47.10660909,0.444711966,1,0.38
0.008879085,0.012884175,0.23422491,0.508121961,0.24094353,35.7861519,1.697408348,100.2438197,55.69746436,0.447839865,1,0.38
0.011485475,0.006363181,0.378787864,0.566774491,0.263190082,115.472348,3.136556444,265.1454548,51.39917074,0.438461001,1,0.38
0.003868763,0.011126097,0.299169551,0.51882748,0.275169852,66.85575913,2.269402019,231.2988498,60.22349122,0.443183036,1,0.38
0.014084909,0.008177946,0.279585378,0.079796454,0.241594684,49.30470951,1.930148765,174.4706402,55.20419237,0.445943615,1,0.38
0.006786105,0.01059975,0.243046795,0.658161285,0.287412064,87.98767518,1.587824824,80.44372653,52.13112129,0.439595338,1,0.38
0.011136383,0.013276556,0.210706173,0.313771032,0.204322915,72.92457142,1.295811881,138.9354068,50.29940791,0.449112857,1,0.38
0.009804515,0.009665108,0.286221193,0.467876603,0.214239065,91.28974364,2.205947937,101.2250555,49.59503169,0.443170225,1,0.38
0.009357838,0.00668858,0.442025742,0.185262184,0.254157691,116.2397598,3.677718114,102.1587247,55.71691572,0.43945001,1,0.38
0.00942776,0.009326578,0.291873763,0.644180781,0.223296559,69.13968367,2.350082046,134.6471426,53.01806904,0.446128605,1,0.38
0.006823611,0.011181941,0.259693898,0.641323603,0.302020638,133.889523,1.715436247,136.2226962,57.36823551,0.442276834,1,0.38
0.001941604,0.011199069,0.328143929,0.589723963,0.302739561,60.76603,2.678620564,29.83528208,59.50839103,0.438399812,1,0.38
0.008060208,0.011986809,0.249505401,0.512732524,0.221789658,55.26309703,1.789543025,246.6050261,58.18724368,0.445192349,1,0.38
0.008696746,0.005313227,0.4325139,0.139466821,0.253544629,82.86245088,3.559213073,148.8147131,53.23751818,0.439487313,1,0.38
0.010601413,0.007017902,0.312056836,0.499678559,0.274685771,81.59118184,2.407552042,57.03033965,50.46158094,0.441757178,1,0.38
0.011071079,0.004446208,0.406878497,0.345991954,0.324854678,71.37918631,3.155819548,159.7636922,47.28995153,0.437012892,1,0.38
0.011585841,0.005089498,0.404774776,0.256960079,0.325552048,82.47745724,3.032051976,131.2821303,49.435835,0.436271505,1,0.38
0.018345045,0.004632129,0.331098265,0.375519627,0.212649752,110.1348541,2.643571474,97.35125507,54.1990453,0.444770885,1,0.38
0.012015502,0.011005916,0.228798178,0.670472104,0.226895715,60.44337634,1.591912916,29.73941273,49.40018608,0.446661383,1,0.38
0.009003574,0.011572285,0.23168346,0.253576074,0.19636618,68.90269833,1.489958195,191.7171858,52.62078629,0.44903281,1,0.38
0.012604513,0.008857764,0.257662297,0.3918232,0.199488312,106.6955462,1.809588956,103.1482635,55.25133238,0.448569123,1,0.38
0.012110542,0.010641111,0.24686564,0.615135836,0.225957589,125.6201358,1.724947244,115.3134959,51.62525978,0.445852731,1,0.38
0.007142869,0.008704328,0.310711881,0.227877405,0.287582118,102.3977294,2.127347908,83.36028199,57.64423146,0.441333841,1,0.38
0.011305279,0.008850062,0.274484633,0.560391079,0.284874963,61.42768698,1.9642926,106.521501,47.22082032,0.440619852,1,0.38
0.011227938,0.008264086,0.297481434,0.418957597,0.318675121,71.82405181,2.015632571,126.5351291,47.74424466,0.439243492,1,0.38
0.010511463,0.013923796,0.204851154,0.311291535,0.214452126,70.64836518,1.21275446,97.68141356,59.94331007,0.449302307,1,0.38
0.006795471,0.011967542,0.269439009,0.196109791,0.231426607,50.53240727,1.901287096,141.9060755,50.08323962,0.445155189,1,0.38
0.005571832,0.011125289,0.259288947,0.253222271,0.260103413,59.60026203,1.745338546,144.3684028,52.18832468,0.443528058,1,0.38
0.011408275,0.010645339,0.222410144,0.700315779,0.217028221,90.38200553,1.519905525,56.45643845,54.70085656,0.448418325,1,0.38
0.003646205,0.013224245,0.275343584,0.416164543,0.247658291,92.73611154,1.993636504,66.60988307,56.30426592,0.444511257,1,0.38
0.004974846,0.008818681,0.372386288,0.534283093,0.281725124,68.01816241,3.096106868,223.8210219,52.29388801,0.439789785,1,0.38
0.005836912,0.00716789,0.355245649,0.601539894,0.346724646,77.99797071,2.686241487,159.5747219,42.94140986,0.437842523,1,0.38
0.006695174,0.009851531,0.27841801,0.496859839,0.269433225,103.2379002,2.026508725,43.12245782,52.99810629,0.443405755,1,0.38
0.009428972,0.009798772,0.277372455,0.60700852,0.257717815,78.29130534,2.051279514,168.9790616,56.81141401,0.443697037,1,0.38
0.009121658,0.010145951,0.27045115,0.409598123,0.181768373,75.20608516,2.072126851,108.6249471,49.86245655,0.451404647,1,0.38
0.004884884,0.012142876,0.217151971,0.746125258,0.269975818,76.95229835,1.330965603,43.41374791,55.68279312,0.445200132,1,0.38
0.006278518,0.013764609,0.181479943,0.738042252,0.205200161,85.18347409,0.973798742,163.7653404,55.0592219,0.450985174,1,0.38
0.00778053,0.008869294,0.284718801,0.238753557,0.254892177,99.00972086,1.962996023,150.9158537,59.56729634,0.444086048,1,0.38
0.010047012,0.010075184,0.234794695,0.352632255,0.189472785,86.60681355,1.561273789,202.9805737,51.06355318,0.447307954,1,0.38
0.009064598,0.007665275,0.327975268,0.234102045,0.263585409,79.59134501,2.418937817,270.9032783,55.10431428,0.444002146,1,0.38
0.010980229,0.004080487,0.384969675,0.432352789,0.365884605,91.43492982,2.743010023,121.3846522,51.19107453,0.43715012,1,0.38
0.007374788,0.014718941,0.201024216,0.36567981,0.183666057,92.91417875,1.201782086,262.60846,50.68855018,0.451886276,1,0.38
0.006778154,0.00978621,0.270410649,0.697464822,0.220928016,71.30745453,2.073497116,228.3305636,53.83529447,0.444076976,1,0.38
0.002022415,0.010508344,0.287756733,0.498346052,0.321297773,104.9953636,1.926199831,219.3566085,54.88480537,0.439827257,1,0.38
0.009027032,0.008389628,0.331537234,0.169307418,0.246426249,75.96206591,2.554459614,58.54147559,50.4338647,0.443079429,1,0.38
0.010069568,0.008589914,0.315669502,0.26068855,0.262873498,81.95381942,2.322685795,108.1883384,53.5305811,0.443613794,1,0.38
0.015873519,0.006168765,0.285041569,0.337184344,0.232529581,129.3731955,1.996977688,169.7847402,51.14155283,0.443974917,1,0.38
0.008275261,0.009380222,0.27834662,0.247588208,0.279639014,60.79605502,1.896937597,200.9845128,46.99979904,0.44192406,1,0.38
0.006017869,0.012901464,0.224419964,0.732742227,0.22705658,80.43828239,1.515738629,73.51742131,50.94744288,0.446322163,1,0.38
0.008244011,0.013085635,0.194605627,0.322416047,0.184740774,77.26379855,1.108302988,77.07093306,45.27477765,0.451114494,1,0.38
0.007546024,0.012826905,0.205239824,0.444194302,0.214005249,33.71280689,1.309021657,156.4758891,57.25087089,0.449593095,1,0.38
0.0091523,0.007318859,0.326026645,0.208159505,0.307787354,76.17179934,2.363394926,26.9104636,53.03609019,0.440201445,1,0.38
0.013575435,0.007729369,0.268166542,0.467235201,0.352685845,54.69789436,2.179470864,6.242494108,48.6537197,0.441485445,1,0.38
0.006407529,0.013567491,0.211790535,0.401243799,0.196594466,72.70150702,1.329933664,77.62851634,47.58690357,0.447094914,1,0.38
0.010381135,0.006032482,0.392914122,0.230754451,0.331767656,56.45993422,3.110656826,43.98592571,53.89170028,0.440760802,1,0.38
0.01061327,0.01521659,0.183409624,0.364944126,0.120479416,85.78531371,1.063713986,103.6426053,54.48503376,0.457280744,1,0.38
0.006808389,0.012402641,0.27194527,0.126575386,0.243072241,86.08521588,1.844902912,86.21355033,49.24706763,0.44584271,1,0.38
0.011949997,0.011956931,0.231383267,0.433704612,0.167656344,77.83775667,1.617343464,87.70106171,64.81040179,0.44914755,1,0.38
0.010069568,0.008589914,0.315669502,0.26068855,0.262873498,81.95381942,2.322685795,108.1883384,53.5305811,0.443613794,1,0.38
0.011747119,0.012820937,0.174183088,0.722665156,0.174806355,85.44908321,0.95424972,33.61371192,57.15401491,0.4531543,1,0.38
0.009164158,0.014497268,0.208392687,0.419076101,0.172527079,88.33616898,1.299037936,232.0673054,53.70606642,0.450679751,1,0.38
0.009457208,0.006983189,0.267158376,0.626351425,0.290149011,63.06149834,1.855166534,311.3304474,57.32045288,0.440481566,1,0.38
0.007963735,0.013750814,0.200691224,0.472275689,0.157504745,70.35359064,1.266205506,112.1712382,46.01469068,0.45321741,1,0.38
0.011787109,0.007195828,0.306939182,0.613201669,0.259276999,80.24960121,2.452866982,29.68217616,51.61416676,0.44069314,1,0.38
0.009542186,0.006768719,0.367433308,0.494170744,0.26183326,64.10283221,3.106694962,213.4741922,51.53359266,0.43907197,1,0.38
0.02130391,0.002137985,0.469363153,0.033987704,0.302242295,60.45136798,3.86754239,75.91292056,53.05187833,0.43808521,1,0.38
0.016201395,0.004706171,0.377658503,0.058361135,0.256200576,97.48732177,2.962104597,27.35138099,50.49265393,0.438666586,1,0.38
0.009726228,0.009575333,0.266951254,0.612354811,0.188323421,49.55877861,2.130987991,100.6706751,50.95585517,0.448396294,1,0.38
0.006713793,0.013409267,0.215996972,0.34105537,0.267355667,54.41351653,1.314744171,26.78797717,60.66569073,0.447138008,1,0.38
0.012102265,0.00445439,0.430165063,0.242115899,0.237640217,107.6593752,3.597295921,257.539471,44.09970317,0.443310669,1,0.38
0.007909448,0.015686155,0.181983138,0.343316821,0.130652177,109.734548,1.024858128,73.55763064,52.26451691,0.454420421,1,0.38
0.006371501,0.006066625,0.410359536,0.476083894,0.357389408,77.76383791,3.117344656,282.1439723,54.09908518,0.438284324,1,0.38
0.011948502,0.007783802,0.294289272,0.217389751,0.24177236,132.5920721,2.058910669,80.41417077,53.06968775,0.441810791,1,0.38
0.003507144,0.009820395,0.334241085,0.557905459,0.32416174,72.16745213,2.475656813,127.3357556,50.18423453,0.439959611,1,0.38
0.010534488,0.012774968,0.194608555,0.763722877,0.177666944,87.00173395,1.214496497,114.5775818,50.28150609,0.452348555,1,0.38
0.005969804,0.007358596,0.341995272,0.473475185,0.298794736,80.85170876,2.615868612,77.20527368,53.65322242,0.437105148,1,0.38
0.013641408,0.007913181,0.278252962,0.405909172,0.265335641,50.8042485,1.960241579,173.8333498,44.02407512,0.442624757,1,0.38
0.008139342,0.01248224,0.226896706,0.242763135,0.214242286,54.59612367,1.455458694,62.82747576,52.1492692,0.447820012,1,0.38
0.006094889,0.018273612,0.193356021,0.742688168,0.164147051,78.4540455,1.243081452,196.2006477,56.57709133,0.451219267,1,0.38
0.013478526,0.0067716,0.328368751,0.203054576,0.247087551,51.43382652,2.545278667,83.15819249,46.08933458,0.443648295,1,0.38
0.008567645,0.01169804,0.213940133,0.534726745,0.19423861,117.8290218,1.376822804,76.27255437,62.61274178,0.448154536,1,0.38
0.015899269,0.007223567,0.294642678,0.446746084,0.239105498,117.371836,2.158496592,160.7225292,53.65387375,0.442669516,1,0.38
0.005728614,0.011595666,0.288067592,0.495068338,0.243148852,72.44251322,2.205206787,87.36517871,51.47556985,0.442863819,1,0.38
0.008378822,0.00956612,0.251444191,0.563854768,0.250396445,74.18821025,1.707746271,96.77375044,46.11818625,0.442027033,1,0.38
0.005198341,0.007158286,0.408156524,0.5471793,0.326472269,62.51195508,3.327792404,203.4024088,53.09720768,0.436852267,1,0.38
0.007399988,0.017304117,0.162604223,0.806080965,0.154771759,98.14292938,0.828774432,202.8026717,58.72235289,0.454641354,1,0.38
0.014070349,0.007635788,0.353689533,0.529949348,0.222783828,83.17247658,3.084669942,143.1941589,50.27229336,0.44339133,1,0.38
0.005159653,0.007101521,0.390695905,0.148715845,0.311708018,88.80315373,2.887865962,204.7062823,58.08917051,0.441134509,1,0.38
