beta,eta_l,eta_h,epsilon,mu,nu,psi,rho,sigma,prev_Ash,prev_Asl,kappa,notifiedprev
0.411140662,0.399718431,0.536497444,0.505531819,504.9795106,2.849508328,0.118242007,52.51036667,109.2499697,0.077777784,0.006796587,1,0.38
0.404119505,0.302547503,1.100596307,0.325002876,185.4526504,2.991468565,0.179118719,58.97363936,56.61204454,0.035330835,0.007889538,1,0.38
0.415656064,0.391907012,0.554601459,0.591892449,177.6415125,2.862414979,0.110662397,47.59080615,79.87126974,0.065701869,0.004856006,1,0.38
0.278764765,0.428228945,0.597360646,0.626288885,94.69812416,1.678153533,0.168563575,60.67377782,82.26176605,0.055099336,0.007841029,1,0.38
0.374062959,0.321401278,0.798409316,0.050247449,233.9203193,2.39101691,0.173812395,64.06004972,84.99409171,0.054569055,0.005599407,1,0.38
0.392169104,0.337321947,0.74781099,0.183423891,229.3498094,2.758169599,0.148585494,55.49990262,72.31326609,0.053697507,0.00575977,1,0.38
0.438575212,0.326035061,0.695589915,0.539658751,195.0657905,3.772308104,0.115697803,51.90860503,46.77312437,0.059769865,0.006793558,1,0.38
0.352814726,0.308853444,1.074849246,0.816903684,121.4679353,2.579431624,0.208580919,53.49018378,64.82156034,0.038008353,0.009794822,1,0.38
0.38464979,0.3225071,0.824803532,0.691064203,162.6708232,2.925598084,0.159949825,53.66845303,53.06714871,0.074731505,0.000305846,1,0.38
0.392758028,0.407099506,0.55844075,0.253557069,346.554975,2.754202761,0.122142612,62.88906407,81.81027182,0.06259648,0.007147746,1,0.38
0.477763568,0.377324836,0.790627047,0.966345099,333.7118715,4.0344025,0.115287199,49.09876969,68.32435863,0.068217708,0.009958528,1,0.38
0.3566553,0.284919633,1.006990897,0.898514001,175.6091851,2.670536448,0.206574593,60.31706207,72.09084767,0.04132702,0.006933101,1,0.38
0.397742972,0.330405865,1.00393882,0.354525553,313.5223403,2.681822283,0.183599421,53.40904275,85.01438149,0.070158111,0.000483722,1,0.38
0.363808691,0.342859733,0.678967531,0.480204984,109.7240648,2.532401271,0.151942309,49.25431616,113.2703281,0.053826227,0.009025317,1,0.38
0.423327817,0.338848805,0.666314928,0.536376023,495.6970229,3.331252608,0.135508477,52.48951081,79.44349789,0.053043529,0.008656725,1,0.38
0.549715795,0.391796443,0.587035336,0.251875933,137.1615721,4.334399186,0.079474358,51.4494192,88.62136485,0.073437041,0.006639349,1,0.38
0.347075617,0.363346494,0.728136825,0.026681577,157.1308663,2.427874403,0.165144395,54.36784481,85.35421375,0.032744304,0.009981893,1,0.38
0.327906503,0.406609979,0.526458074,0.059129755,129.6986712,1.995223597,0.139433622,57.92436039,85.55031741,0.079978032,0.005254959,1,0.38
0.361628621,0.283767527,1.019565873,0.268054018,88.64437188,2.399766429,0.181632787,46.73213324,112.4898308,0.055656011,0.001973,1,0.38
0.290852177,0.353493785,0.758134915,0.34889603,190.2488156,1.796521075,0.198427102,49.79388108,79.97121375,0.060152871,0.002075307,,
0.376767595,0.372208003,0.810115771,0.029023752,139.8764811,2.480168102,0.154586278,57.14112809,77.62809222,0.060269042,0.001310148,,
0.386796422,0.278289222,0.876705621,0.052354722,173.172571,2.789724392,0.164280058,54.45002501,93.70895926,0.034208411,0.006634447,,
0.366947579,0.352539958,0.614624982,0.359485377,172.8318272,2.491980118,0.137086489,46.6097647,89.58102771,0.063373795,0.002546215,,
0.356205686,0.34085432,0.694337824,0.868387125,298.2087881,2.615130454,0.146177482,57.70230245,81.94173264,0.072957704,0.002863494,,
0.42640035,0.221694461,1.273881568,0.900901634,241.6087932,3.265326096,0.218345909,57.45033213,105.1688244,0.031781634,0.009075353,,
0.348621998,0.292466668,0.644017637,0.721073831,185.5879042,2.353133815,0.166163084,57.49742073,104.4140033,0.076147072,0.00534398,,
0.674769363,0.329091135,0.873212815,0.588566964,219.1176937,6.159110996,0.094938209,54.92690112,97.12600574,0.05419442,0.004555589,,
0.542843511,0.346214703,0.721307427,0.009978114,206.1821326,4.3201825,0.102492407,49.54919705,85.69092804,0.057721154,0.000423202,,
0.473881034,0.382773923,0.602831464,0.537801436,168.0084544,3.767228185,0.106076834,55.72696357,96.47054,0.049390207,0.009138414,,
0.314138906,0.417588192,0.542571917,0.882250099,259.3448219,2.129097952,0.148813736,56.38325539,48.49761678,0.075990416,0.009782378,,
0.627697861,0.369907198,0.737037029,0.042237962,173.3968266,5.023528004,0.086818175,48.60627315,89.86140225,0.058466038,0.007124638,,
0.429064997,0.288675991,1.256905177,0.929804866,173.0878095,3.595436786,0.191589995,45.44555038,72.95960961,0.037278805,0.007698958,,
0.336207624,0.363719513,0.642839289,0.559657465,137.5405826,2.455523078,0.152074063,58.10878181,43.53067103,0.069956497,0.007686534,,
0.390326812,0.360315563,0.543695864,0.69445307,180.2264418,2.738159431,0.112663603,65.71364274,96.12619727,0.066798442,0.009969745,,
0.245556557,0.338945364,0.689450772,0.64796039,194.0955906,1.35675653,0.22322838,52.06977282,65.91314258,0.069267189,0.007567063,,
0.304204842,0.393652877,0.513634097,0.72313908,369.7594362,1.992998492,0.162660703,53.67207015,96.12089449,0.059425649,0.00700671,,
0.306103037,0.378312588,0.516744135,0.575344077,167.9604781,1.893426395,0.156582996,61.90133767,90.93591329,0.073911084,0.000774831,,
